Date,Value
1984-03-21,115.3277
1984-03-20,115.1851
1984-03-19,115.246
1984-03-16,115.3207
1984-03-15,115.3474
1984-03-14,115.2853
1984-03-13,115.2709
1984-03-12,115.1818
1984-03-09,115.1164
1984-03-08,115.5958
1984-03-07,115.1365
1984-03-06,115.2987
1984-03-05,115.3431
1984-03-02,115.097
1984-03-01,114.4736
1984-02-29,115.4591
1984-02-28,115.3153
1984-02-27,115.4113
1984-02-24,115.4564
1984-02-23,115.6393
1984-02-22,115.4522
1984-02-21,115.6367
1984-02-20,115.6092
1984-02-17,115.6509
1984-02-16,115.691
1984-02-15,115.8548
1984-02-14,115.9004
1984-02-13,115.9414
1984-02-10,115.8423
1984-02-09,115.8825
1984-02-08,116.0235
1984-02-07,115.919
1984-02-06,115.4233
1984-02-03,115.4226
1984-02-02,115.38
1984-02-01,115.8794
1984-01-31,116.0858
1984-01-30,116.2016
1984-01-27,116.0338
1984-01-26,115.862
1984-01-25,115.9084
1984-01-24,116.0725
1984-01-23,115.9231
1984-01-20,116.3581
1984-01-19,116.0635
1984-01-18,116.1596
1984-01-17,116.353
1984-01-16,115.7793
1984-01-13,115.5193
1984-01-12,115.8135
1984-01-11,115.7737
1984-01-10,115.3804
1984-01-09,115.4877
1984-01-06,115.782
1984-01-05,115.8222
1984-01-04,115.7241
1984-01-03,115.528
1983-12-30,116.0274
1983-12-29,115.681
1983-12-28,115.8029
1983-12-23,115.6106
1983-12-22,115.653
1983-12-21,115.6393
1983-12-20,115.7201
1983-12-19,115.8499
1983-12-16,116.0084
1983-12-15,115.7136
1983-12-14,115.7732
1983-12-13,115.7412
1983-12-12,115.8177
1983-12-09,115.8145
1983-12-08,116.0694
1983-12-07,116.9303
1983-12-06,117.3951
1983-12-05,117.8826
1983-12-02,117.7093
1983-12-01,117.9433
1983-11-30,117.8608
1983-11-29,117.9728
1983-11-28,117.7952
1983-11-25,117.8444
1983-11-24,117.9008
1983-11-23,117.9586
1983-11-22,117.8696
1983-11-21,118.0892
1983-11-18,117.8864
1983-11-17,117.7951
1983-11-16,117.7409
1983-11-15,117.7694
1983-11-14,117.8578
1983-11-11,117.9263
1983-11-10,117.7715
1983-11-09,117.7473
1983-11-08,117.7566
1983-11-07,117.6615
1983-11-04,117.6578
1983-11-03,117.658
1983-11-02,117.645
1983-11-01,117.63
1983-10-31,117.3837
1983-10-28,117.2596
1983-10-27,117.3513
1983-10-26,117.2788
1983-10-25,117.2436
1983-10-24,117.5116
1983-10-21,117.5143
1983-10-20,117.5666
1983-10-19,117.6463
1983-10-18,117.7811
1983-10-17,117.7514
1983-10-14,117.8869
1983-10-13,118.0342
1983-10-12,117.9417
1983-10-11,117.7455
1983-10-10,117.7089
1983-10-07,117.3315
1983-10-06,117.9206
1983-10-05,118.0243
1983-10-04,118.099
1983-10-03,118.1265
1983-09-30,118.0131
1983-09-29,117.9008
1983-09-28,117.8055
1983-09-27,117.7933
1983-09-26,117.8011
1983-09-23,117.7254
1983-09-22,117.8884
1983-09-21,117.9204
1983-09-20,117.7272
1983-09-19,117.7234
1983-09-16,117.8444
1983-09-15,117.8747
1983-09-14,117.8398
1983-09-13,117.5362
1983-09-12,117.8617
1983-09-09,117.5127
1983-09-08,117.5092
1983-09-07,117.5883
1983-09-06,117.3391
1983-09-05,117.4834
1983-09-02,117.4003
1983-09-01,117.3859
1983-08-31,117.2842
1983-08-30,117.3595
1983-08-26,117.1968
1983-08-25,117.0553
1983-08-24,116.9674
1983-08-23,116.9557
1983-08-22,116.9621
1983-08-19,116.9977
1983-08-18,116.9819
1983-08-17,117.0204
1983-08-16,117.0538
1983-08-15,117.3159
1983-08-12,117.4651
1983-08-11,117.3786
1983-08-10,117.2272
1983-08-09,117.082
1983-08-08,116.9837
1983-08-05,116.8734
1983-08-04,116.9913
1983-08-03,116.8489
1983-08-02,117.0482
1983-08-01,116.7797
1983-07-29,116.8899
1983-07-28,116.9555
1983-07-27,116.7924
1983-07-26,116.4937
1983-07-25,116.6149
1983-07-22,116.5821
1983-07-21,116.4676
1983-07-20,116.3504
1983-07-19,116.6326
1983-07-18,115.8704
1983-07-15,116.6638
1983-07-14,116.556
1983-07-13,116.5578
1983-07-12,116.5129
1983-07-11,116.4259
1983-07-08,116.3579
1983-07-07,116.3148
1983-07-06,115.9801
1983-07-05,116.0989
1983-07-04,116.0439
1983-07-01,115.7321
1983-06-30,115.5567
1983-06-29,115.7937
1983-06-28,115.7536
1983-06-27,115.427
1983-06-24,115.0996
1983-06-23,115.0058
1983-06-22,115.6434
1983-06-21,115.3955
1983-06-20,115.3402
1983-06-17,115.9187
1983-06-16,115.9545
1983-06-15,116.2736
1983-06-14,116.4653
1983-06-13,116.2436
1983-06-10,116.1287
1983-06-09,116.0745
1983-06-08,116.254
1983-06-07,116.4451
1983-06-06,116.707
1983-06-03,116.4193
1983-06-02,116.5152
1983-06-01,116.6276
1983-05-31,116.2813
1983-05-27,116.2145
1983-05-26,115.8874
1983-05-25,115.7324
1983-05-24,115.8324
1983-05-23,115.7152
1983-05-20,115.6479
1983-05-19,115.6066
1983-05-18,115.6289
1983-05-17,115.6553
1983-05-16,115.5064
1983-05-13,115.3604
1983-05-12,115.4132
1983-05-11,115.4132
1983-05-10,115.6946
1983-05-09,115.6338
1983-05-06,115.1682
1983-05-05,115.3305
1983-05-04,115.3302
1983-05-03,115.2991
1983-04-29,115.6623
1983-04-28,115.9139
1983-04-27,115.4742
1983-04-26,115.3172
1983-04-25,115.2035
1983-04-22,115.0721
1983-04-21,115.1776
1983-04-20,115.1392
1983-04-19,114.9682
1983-04-18,114.99
1983-04-15,114.7589
1983-04-14,114.8494
1983-04-13,114.8234
1983-04-12,114.5251
1983-04-11,114.1945
1983-04-08,114.6628
1983-04-07,114.6411
1983-04-06,114.6982
1983-04-05,114.7586
1983-03-31,114.3047
1983-03-30,114.4335
1983-03-29,114.3579
1983-03-28,114.4673
1983-03-25,114.0466
1983-03-24,114.3553
1983-03-23,114.2813
1983-03-22,114.3025
1983-03-21,113.5651
1983-03-18,113.336
1983-03-17,113.1894
1983-03-16,113.3235
1983-03-15,113.0514
1983-03-14,112.6606
1983-03-11,113.2043
1983-03-10,113.2029
1983-03-09,113.2445
1983-03-08,113.1987
1983-03-07,113.4462
1983-03-04,113.6526
1983-03-03,113.7345
1983-03-02,114.0308
1983-03-01,113.8183
1983-02-28,113.6724
1983-02-25,113.6995
1983-02-24,113.2529
1983-02-23,113.3371
1983-02-22,113.8818
1983-02-21,113.7869
1983-02-18,113.6736
1983-02-17,113.824
1983-02-16,113.5633
1983-02-15,113.9097
1983-02-14,114.0669
1983-02-11,114.0326
1983-02-10,113.8612
1983-02-09,113.9952
1983-02-08,114.0687
1983-02-07,113.8094
1983-02-04,114.1725
1983-02-03,114.0272
1983-02-02,114.3507
1983-02-01,114.012
1983-01-31,114.1433
1983-01-28,113.6962
1983-01-27,113.5124
1983-01-26,113.2265
1983-01-25,113.5821
1983-01-24,114.3358
1983-01-21,113.4656
1983-01-20,113.528
1983-01-19,113.983
1983-01-18,113.7911
1983-01-17,113.0223
1983-01-14,113.1388
1983-01-13,112.7853
1983-01-12,113.0446
1983-01-11,112.6865
1983-01-10,112.8193
1983-01-07,112.3888
1983-01-06,112.7649
1983-01-05,112.8693
1983-01-04,112.827
1982-12-31,112.3267
1982-12-30,112.6282
1982-12-29,112.5341
1982-12-24,112.4561
1982-12-23,112.9999
1982-12-22,113.1134
1982-12-21,113.5505
1982-12-20,114.3077
1982-12-17,114.2659
1982-12-16,114.6637
1982-12-15,114.2323
1982-12-14,114.4955
1982-12-13,113.9325
1982-12-10,114.8626
1982-12-09,115.4211
1982-12-08,114.897
1982-12-07,115.1628
1982-12-06,115.7606
1982-12-03,115.5504
1982-12-02,115.5603
1982-12-01,115.7553
1982-11-30,115.1757
1982-11-29,115.2183
1982-11-26,114.8783
1982-11-25,115.1242
1982-11-24,115.0123
1982-11-23,114.816
1982-11-22,114.808
1982-11-19,114.2255
1982-11-18,114.4917
1982-11-17,114.4038
1982-11-16,114.5531
1982-11-15,114.3588
1982-11-12,114.0718
1982-11-11,113.9988
1982-11-10,114.2565
1982-11-09,114.0616
1982-11-08,114.1579
1982-11-05,113.9205
1982-11-04,114.054
1982-11-03,113.9637
1982-11-02,114.0342
1982-11-01,113.8495
1982-10-29,114.0478
1982-10-28,113.9553
1982-10-27,113.8595
1982-10-26,114.0427
1982-10-25,113.9594
1982-10-22,113.3278
1982-10-21,113.3631
1982-10-20,113.8112
1982-10-19,113.6351
1982-10-18,113.0321
1982-10-15,111.8241
1982-10-14,112.4993
1982-10-13,111.9158
1982-10-12,111.4975
1982-10-11,112.3288
1982-10-08,112.5519
1982-10-07,113.5596
1982-10-06,112.9212
1982-10-05,113.6547
1982-10-04,113.5018
1982-10-01,113.2366
1982-09-30,113.2996
1982-09-29,113.9703
1982-09-28,113.3721
1982-09-27,113.2123
1982-09-24,113.2202
1982-09-23,113.0258
1982-09-22,113.0103
1982-09-21,113.0092
1982-09-20,112.8995
1982-09-17,112.5051
1982-09-16,112.6768
1982-09-15,112.7531
1982-09-14,113.0563
1982-09-13,113.0353
1982-09-10,113.0779
1982-09-09,113.1704
1982-09-08,113.3495
1982-09-07,112.7877
1982-09-06,113.1415
1982-09-03,115.9215
1982-09-02,115.9732
1982-09-01,115.9456
1982-08-31,115.7625
1982-08-27,116.6053
1982-08-26,115.7548
1982-08-25,115.9924
1982-08-24,115.9052
1982-08-23,116.0695
1982-08-20,115.7732
1982-08-19,115.6965
1982-08-18,116.1778
1982-08-17,115.0714
1982-08-16,115.678
1982-08-13,115.8402
1982-08-12,115.9094
1982-08-11,115.8278
1982-08-10,115.9651
1982-08-09,115.6673
1982-08-06,115.6605
1982-08-05,116.3843
1982-08-04,115.8586
1982-08-03,116.3416
1982-08-02,116.6129
1982-07-30,119.1667
1982-07-29,118.9835
1982-07-28,119.2361
1982-07-27,119.8957
1982-07-26,120.8599
1982-07-23,121.0337
1982-07-22,121.342
1982-07-21,121.4177
1982-07-20,121.4979
1982-07-19,121.7087
1982-07-16,121.6074
1982-07-15,121.6951
1982-07-14,121.4415
1982-07-13,121.478
1982-07-12,121.2312
1982-07-09,121.6377
1982-07-08,121.9365
1982-07-07,122.067
1982-07-06,121.8044
1982-07-05,121.4359
1982-07-02,121.8125
1982-07-01,121.4713
1982-06-30,122.7309
1982-06-29,123.5348
1982-06-28,123.047
1982-06-25,123.0352
1982-06-24,122.7685
1982-06-23,122.7528
1982-06-22,122.5378
1982-06-21,122.9436
1982-06-18,122.9598
1982-06-17,122.6433
1982-06-16,122.8519
1982-06-15,122.6429
1982-06-14,122.8026
1982-06-11,121.8259
1982-06-10,122.1239
1982-06-09,122.0961
1982-06-08,121.8475
1982-06-07,121.5198
1982-06-04,121.5802
1982-06-03,121.5976
1982-06-02,121.5968
1982-06-01,121.622
1982-05-28,121.5187
1982-05-27,121.68
1982-05-26,121.3871
1982-05-25,121.1297
1982-05-24,121.1839
1982-05-21,121.5
1982-05-20,121.7436
1982-05-19,121.4538
1982-05-18,121.1249
1982-05-17,121.5549
1982-05-14,121.0509
1982-05-13,121.2105
1982-05-12,121.1153
1982-05-11,121.1393
1982-05-10,121.1514
1982-05-07,121.07
1982-05-06,121.3626
1982-05-05,121.0619
1982-05-04,121.3759
1982-04-30,121.828
1982-04-29,122.0589
1982-04-28,122.1327
1982-04-27,122.0697
1982-04-26,121.5965
1982-04-23,122.0625
1982-04-22,122.3679
1982-04-21,122.2365
1982-04-20,122.3384
1982-04-19,122.3541
1982-04-16,122.3439
1982-04-15,122.4286
1982-04-14,122.2982
1982-04-13,122.4682
1982-04-08,122.2693
1982-04-07,122.2811
1982-04-06,122.5508
1982-04-05,121.9875
1982-04-02,122.4929
1982-04-01,121.8643
1982-03-31,121.9648
1982-03-30,121.8825
1982-03-29,121.7202
1982-03-26,121.7081
1982-03-25,121.7691
1982-03-24,121.8112
1982-03-23,122.2742
1982-03-22,122.0835
1982-03-19,121.9971
1982-03-18,121.921
1982-03-17,121.7741
1982-03-16,121.725
1982-03-15,121.9034
1982-03-12,121.8148
1982-03-11,121.7013
1982-03-10,121.5832
1982-03-09,121.7134
1982-03-08,121.3039
1982-03-05,121.3274
1982-03-04,121.6979
1982-03-03,121.6853
1982-03-02,121.7295
1982-03-01,121.8214
1982-02-26,121.5143
1982-02-25,121.2398
1982-02-24,120.8256
1982-02-23,120.8585
1982-02-22,120.9356
1982-02-19,121.179
1982-02-18,121.2515
1982-02-17,121.264
1982-02-16,121.3606
1982-02-15,121.2576
1982-02-12,121.0627
1982-02-11,120.6969
1982-02-10,120.9245
1982-02-09,121.0282
1982-02-08,120.8154
1982-02-05,120.6445
1982-02-04,120.9223
1982-02-03,120.7172
1982-02-02,120.5321
1982-02-01,120.5337
1982-01-29,120.3251
1982-01-28,120.2761
1982-01-27,120.0198
1982-01-26,119.8394
1982-01-25,120.0599
1982-01-22,120.0996
1982-01-21,120.1504
1982-01-20,120.0111
1982-01-19,119.7799
1982-01-18,120.1572
1982-01-15,120.4422
1982-01-14,120.0368
1982-01-13,119.9333
1982-01-12,120.024
1982-01-11,119.8207
1982-01-08,118.3773
1982-01-07,119.2169
1982-01-06,119.2234
1982-01-05,119.4399
1982-01-04,118.9654
1981-12-31,119.0439
1981-12-30,119.0921
1981-12-29,119.1627
1981-12-24,119.0146
1981-12-23,119.3738
1981-12-22,119.2521
1981-12-21,119.4189
1981-12-18,119.8415
1981-12-17,119.645
1981-12-16,120.5208
1981-12-15,120.3757
1981-12-14,121.2698
1981-12-11,120.5702
1981-12-10,120.2276
1981-12-09,120.0469
1981-12-08,120.2597
1981-12-07,120.1312
1981-12-04,119.7824
1981-12-03,120.162
1981-12-02,119.9757
1981-12-01,119.5223
1981-11-30,119.092
1981-11-27,118.7529
1981-11-26,118.8745
1981-11-25,119.0252
1981-11-24,119.2984
1981-11-23,118.7974
1981-11-20,118.8871
1981-11-19,118.4928
1981-11-18,118.6678
1981-11-17,118.0625
1981-11-16,118.44
1981-11-13,117.3646
1981-11-12,117.2008
1981-11-11,117.2457
1981-11-10,117.6878
1981-11-09,117.4924
1981-11-06,117.2864
1981-11-05,117.1629
1981-11-04,117.2787
1981-11-03,117.5236
1981-11-02,117.6325
1981-10-30,117.1476
1981-10-29,117.2234
1981-10-28,117.8259
1981-10-27,117.4707
1981-10-26,117.5742
1981-10-23,116.7369
1981-10-22,117.1989
1981-10-21,116.6077
1981-10-20,117.203
1981-10-19,117.1157
1981-10-16,117.0044
1981-10-15,116.7869
1981-10-14,117.5248
1981-10-13,118.0395
1981-10-12,118.0937
1981-10-09,117.5473
1981-10-08,118.2442
1981-10-07,118.5753
1981-10-06,118.6538
1981-10-05,118.9429
1981-10-02,119.0155
1981-10-01,119.5559
1981-09-30,119.3122
1981-09-29,118.6857
1981-09-28,118.9249
1981-09-25,118.5812
1981-09-24,118.8738
1981-09-23,118.1501
1981-09-22,118.012
1981-09-21,118.0099
1981-09-18,118.8121
1981-09-17,118.4742
1981-09-16,119.6489
1981-09-15,119.4534
1981-09-14,119.7856
1981-09-11,118.5015
1981-09-10,117.7733
1981-09-09,117.8622
1981-09-08,117.3755
1981-09-07,117.1454
1981-09-04,117.1388
1981-09-03,116.9408
1981-09-02,117.2098
1981-09-01,117.0592
1981-08-28,117.6175
1981-08-27,117.2983
1981-08-26,117.2145
1981-08-25,117.7969
1981-08-24,117.1737
1981-08-21,117.0956
1981-08-20,116.8955
1981-08-19,117.2271
1981-08-18,117.2456
1981-08-17,116.7682
1981-08-14,116.904
1981-08-13,116.9417
1981-08-12,116.6822
1981-08-11,117.8647
1981-08-10,118.0412
1981-08-07,117.7124
1981-08-06,117.6243
1981-08-05,117.3696
1981-08-04,117.4449
1981-08-03,117.1449
1981-07-31,116.9826
1981-07-30,116.3251
1981-07-28,116.2994
1981-07-27,116.0784
1981-07-24,116.1333
1981-07-23,116.138
1981-07-22,116.3659
1981-07-21,116.521
1981-07-20,116.2588
1981-07-17,116.0856
1981-07-16,116.2259
1981-07-15,116.0235
1981-07-14,116.1764
1981-07-13,115.8807
1981-07-10,116.1246
1981-07-09,116.4513
1981-07-08,116.5322
1981-07-07,116.5694
1981-07-06,115.7507
1981-07-03,116.173
1981-07-02,115.7693
1981-07-01,115.8079
1981-06-30,115.6958
1981-06-29,115.9942
1981-06-26,115.6888
1981-06-25,116.1528
1981-06-24,116.3923
1981-06-23,116.0698
1981-06-22,116.2343
1981-06-19,116.6723
1981-06-18,116.7912
1981-06-17,116.4514
1981-06-16,116.9435
1981-06-15,117.0564
1981-06-12,117.0428
1981-06-11,117.0214
1981-06-10,117.3351
1981-06-09,117.2056
1981-06-08,116.9151
1981-06-05,117.244
1981-06-04,117.8253
1981-06-03,117.85
1981-06-02,117.9211
1981-06-01,117.9667
1981-05-29,117.8406
1981-05-28,118.3176
1981-05-27,118.2799
1981-05-26,118.2463
1981-05-22,118.0301
1981-05-21,118.1608
1981-05-20,118.1078
1981-05-19,118.1536
1981-05-18,117.9195
1981-05-15,118.3646
1981-05-14,118.2899
1981-05-13,118.1501
1981-05-12,118.1189
1981-05-11,118.0873
1981-05-08,117.8484
1981-05-07,118.186
1981-05-06,118.5129
1981-05-05,117.9678
1981-05-01,117.3046
1981-04-30,117.4227
1981-04-29,117.1633
1981-04-28,117.1731
1981-04-27,116.6677
1981-04-24,117.172
1981-04-23,116.8499
1981-04-22,117.1348
1981-04-21,117.3612
1981-04-16,117.6293
1981-04-15,117.2891
1981-04-14,116.9137
1981-04-13,116.604
1981-04-10,116.3294
1981-04-09,116.535
1981-04-08,116.2426
1981-04-07,116.8166
1981-04-06,116.9986
1981-04-03,116.5369
1981-04-02,116.2768
1981-04-01,116.1352
1981-03-31,116.0656
1981-03-30,116.3046
1981-03-27,116.0073
1981-03-26,115.4737
1981-03-25,115.6461
1981-03-24,115.3735
1981-03-23,115.6629
1981-03-20,115.4629
1981-03-19,115.4112
1981-03-18,115.816
1981-03-17,115.8289
1981-03-16,115.6269
1981-03-13,116.0188
1981-03-12,115.9703
1981-03-11,116.1247
1981-03-10,115.9435
1981-03-09,115.8086
1981-03-06,115.8608
1981-03-05,115.7346
1981-03-04,116.6133
1981-03-03,116.0426
1981-03-02,116.2426
1981-02-27,115.2893
1981-02-26,115.6458
1981-02-25,115.7389
1981-02-24,115.7067
1981-02-23,116.4553
1981-02-20,116.1423
1981-02-19,116.1671
1981-02-18,116.4498
1981-02-17,116.0429
1981-02-16,116.2078
1981-02-13,115.3506
1981-02-12,114.6665
1981-02-11,114.5077
1981-02-10,114.7409
1981-02-09,115.0984
1981-02-06,114.8613
1981-02-05,115.1154
1981-02-04,114.4289
1981-02-03,114.1728
1981-02-02,113.5657
1981-01-30,112.9152
1981-01-29,112.8998
1981-01-28,112.7615
1981-01-27,112.6005
1981-01-26,113.2379
1981-01-23,113.5879
1981-01-22,113.461
1981-01-21,113.1657
1981-01-20,113.3966
1981-01-19,113.6858
1981-01-16,113.7776
1981-01-15,114.0937
1981-01-14,114.3407
1981-01-13,114.4277
1981-01-12,114.4328
1981-01-09,114.2769
1981-01-08,114.1672
1981-01-07,113.6139
1981-01-06,113.2224
1981-01-05,113.0499
1981-01-02,113.3083
1980-12-31,113.4542
1980-12-30,113.2838
1980-12-29,113.3582
1980-12-24,113.3204
1980-12-23,113.474
1980-12-22,114.2217
1980-12-19,114.5443
1980-12-18,114.7867
1980-12-17,114.7988
1980-12-16,114.9656
1980-12-15,114.8069
1980-12-12,114.1162
1980-12-11,114.2531
1980-12-10,114.1244
1980-12-09,114.3417
1980-12-08,114.8323
1980-12-05,114.8291
1980-12-04,114.7751
1980-12-03,114.7666
1980-12-02,114.8715
1980-12-01,115.1888
1980-11-28,115.4428
1980-11-27,115.3632
1980-11-26,115.193
1980-11-25,115.5357
1980-11-24,115.6711
1980-11-21,115.4345
1980-11-20,115.3398
1980-11-19,115.3219
1980-11-18,115.23
1980-11-17,115.5699
1980-11-14,115.3294
1980-11-13,114.8175
1980-11-12,114.7883
1980-11-11,115.0325
1980-11-10,115.2502
1980-11-07,115.8835
1980-11-06,115.9565
1980-11-05,115.7756
1980-11-04,115.4258
1980-11-03,115.3385
1980-10-31,115.3961
1980-10-30,115.5108
1980-10-29,115.1009
1980-10-28,115.4727
1980-10-27,115.3181
1980-10-24,115.0664
1980-10-23,115.0133
1980-10-22,114.9884
1980-10-21,114.5866
1980-10-20,114.9918
1980-10-17,114.9354
1980-10-16,114.7855
1980-10-15,114.8143
1980-10-14,114.8896
1980-10-13,114.6573
1980-10-10,114.6475
1980-10-09,114.6613
1980-10-08,114.7489
1980-10-07,115.2407
1980-10-06,114.6936
1980-10-03,114.6921
1980-10-02,114.7706
1980-10-01,114.7973
1980-09-30,114.8117
1980-09-29,114.7116
1980-09-26,114.6653
1980-09-25,114.5087
1980-09-24,114.659
1980-09-23,115.0008
1980-09-22,114.7738
1980-09-19,114.6961
1980-09-18,114.5084
1980-09-17,114.5903
1980-09-16,114.8044
1980-09-15,115.0171
1980-09-12,114.7708
1980-09-11,114.9041
1980-09-10,114.9424
1980-09-09,115.1824
1980-09-08,114.9888
1980-09-05,115.1322
1980-09-04,114.7756
1980-09-03,114.8975
1980-09-02,114.8372
1980-09-01,115.009
1980-08-29,115.1781
1980-08-28,115.0433
1980-08-27,114.9808
1980-08-26,115.188
1980-08-22,115.3472
1980-08-21,115.1243
1980-08-20,115.0266
1980-08-19,115.1432
1980-08-18,114.8022
1980-08-15,114.69
1980-08-14,114.6522
1980-08-13,114.4851
1980-08-12,114.2814
1980-08-11,114.4583
1980-08-08,114.3706
1980-08-07,114.3104
1980-08-06,114.0048
1980-08-05,114.1322
1980-08-04,114.2679
1980-08-01,114.4433
1980-07-31,114.194
1980-07-30,114.2082
1980-07-29,114.0615
1980-07-28,114.1021
1980-07-25,114.0641
1980-07-24,114.0891
1980-07-23,114.1919
1980-07-22,114.1865
1980-07-21,114.2007
1980-07-18,114.2145
1980-07-17,113.9554
1980-07-16,114.0421
1980-07-15,114.0552
1980-07-14,114.2096
1980-07-11,114.0539
1980-07-10,114.0366
1980-07-09,114.0446
1980-07-08,113.9792
1980-07-07,113.8226
1980-07-04,114.1091
1980-07-03,114.3056
1980-07-02,114.127
1980-07-01,114.1689
1980-06-30,114.2684
1980-06-27,114.2627
1980-06-26,114.1769
1980-06-25,114.199
1980-06-24,114.161
1980-06-23,114.1567
1980-06-20,114.1473
1980-06-19,114.1588
1980-06-18,114.217
1980-06-17,114.2802
1980-06-16,114.2485
1980-06-13,114.2418
1980-06-12,114.2509
1980-06-11,114.4051
1980-06-10,114.2603
1980-06-09,114.2363
1980-06-06,114.3994
1980-06-05,114.1673
1980-06-04,114.3075
1980-06-03,114.8174
1980-06-02,114.7799
1980-05-30,114.6554
1980-05-29,114.6423
1980-05-28,114.6952
1980-05-27,114.2669
1980-05-23,114.229
1980-05-22,114.5577
1980-05-21,114.4576
1980-05-20,114.6153
1980-05-19,114.5435
1980-05-16,114.5486
1980-05-15,114.7611
1980-05-14,114.753
1980-05-13,114.6962
1980-05-12,114.5094
1980-05-09,114.9354
1980-05-08,114.6601
1980-05-07,114.7422
1980-05-06,114.7013
1980-05-02,115.0029
1980-05-01,114.9996
1980-04-30,114.9687
1980-04-29,114.9066
1980-04-28,114.8658
1980-04-25,114.9123
1980-04-24,114.3812
1980-04-23,114.9964
1980-04-22,115.2679
1980-04-21,115.4357
1980-04-18,115.1878
1980-04-17,115.6149
1980-04-16,115.0133
1980-04-15,115.5983
1980-04-14,115.316
1980-04-11,115.5279
1980-04-10,115.5314
1980-04-09,115.9887
1980-04-08,116.268
1980-04-03,116.5458
1980-04-02,116.0696
1980-04-01,116.4044
1980-03-31,115.8531
1980-03-28,115.8577
1980-03-27,115.7598
1980-03-26,115.7525
1980-03-25,115.7505
1980-03-24,115.5705
1980-03-21,115.635
1980-03-20,115.4046
1980-03-19,115.727
1980-03-18,115.6162
1980-03-17,115.4015
1980-03-14,114.9904
1980-03-13,114.3803
1980-03-12,114.373
1980-03-11,114.2205
1980-03-10,114.2121
1980-03-07,114.3005
1980-03-06,114.2689
1980-03-05,114.3255
1980-03-04,114.6179
1980-03-03,114.731
1980-02-29,114.7253
1980-02-28,114.5712
1980-02-27,114.333
1980-02-26,114.3421
1980-02-25,114.1498
1980-02-22,114.4697
1980-02-21,114.2372
1980-02-20,114.2558
1980-02-19,114.1365
1980-02-18,113.9471
1980-02-15,113.8786
1980-02-14,113.8585
1980-02-13,113.8027
1980-02-12,113.7817
1980-02-11,113.7409
1980-02-08,113.8667
1980-02-07,113.8017
1980-02-06,113.7272
1980-02-05,113.7805
1980-02-04,113.706
1980-02-01,113.6746
1980-01-31,114.2304
1980-01-30,113.4339
1980-01-29,113.2008
1980-01-28,113.2492
1980-01-25,113.0697
1980-01-24,113.1882
1980-01-23,112.3594
1980-01-22,112.6006
1980-01-21,112.3793
1980-01-18,112.3981
1980-01-17,112.5607
1980-01-16,112.2678
1980-01-15,112.497
1980-01-14,112.264
1980-01-11,112.4103
1980-01-10,112.1877
1980-01-09,111.8904
1980-01-08,111.9742
1980-01-07,111.955
1980-01-04,112.1034
1980-01-03,112.072
1980-01-02,112.165
1979-12-31,112.4506
1979-12-28,112.4126
1979-12-27,111.6398
1979-12-24,111.0573
1979-12-21,111.3651
1979-12-20,111.5762
1979-12-19,111.5367
1979-12-18,111.5143
1979-12-17,111.6659
1979-12-14,112.0641
1979-12-13,112.0076
1979-12-12,112.2182
1979-12-11,112.1791
1979-12-10,111.7815
1979-12-07,112.075
1979-12-06,112.3354
1979-12-05,112.1261
1979-12-04,112.6478
1979-12-03,112.9254
1979-11-30,112.3093
1979-11-29,112.559
1979-11-28,111.9507
1979-11-27,112.4462
1979-11-26,112.5535
1979-11-23,112.3726
1979-11-22,112.1358
1979-11-21,112.1714
1979-11-20,112.4658
1979-11-19,112.2754
1979-11-16,112.4916
1979-11-15,112.344
1979-11-14,112.4641
1979-11-13,112.8314
1979-11-12,112.9667
1979-11-09,113.1646
1979-11-08,113.1381
1979-11-07,113.4199
1979-11-06,113.5357
1979-11-05,113.5768
1979-11-02,113.6735
1979-11-01,113.9503
1979-10-31,114.0611
1979-10-30,114.0596
1979-10-29,113.6295
1979-10-26,113.6719
1979-10-25,113.6798
1979-10-24,113.6078
1979-10-23,113.7711
1979-10-22,113.5978
1979-10-19,113.7222
1979-10-18,113.7269
1979-10-17,113.7185
1979-10-16,113.6836
1979-10-15,113.5556
1979-10-12,113.4379
1979-10-11,113.7837
1979-10-10,113.6246
1979-10-09,113.4934
1979-10-08,113.6219
1979-10-05,113.2427
1979-10-04,113.3461
1979-10-03,114.1885
1979-10-02,113.7305
1979-10-01,113.9691
1979-09-28,113.0988
1979-09-27,112.7564
1979-09-26,112.254
1979-09-25,112.4146
1979-09-24,112.4382
1979-09-21,111.6827
1979-09-20,112.9519
1979-09-19,113.2009
1979-09-18,112.9867
1979-09-17,112.9705
1979-09-14,112.7125
1979-09-13,112.5931
1979-09-12,112.6477
1979-09-11,112.3832
1979-09-10,112.3796
1979-09-07,112.2612
1979-09-06,112.5907
1979-09-05,112.5387
1979-09-04,112.5427
1979-09-03,111.5437
1979-08-31,112.0262
1979-08-30,111.9928
1979-08-29,111.9314
1979-08-28,111.97
1979-08-24,112.3173
1979-08-23,112.2547
1979-08-22,112.3372
1979-08-21,112.3542
1979-08-20,112.2855
1979-08-17,112.3864
1979-08-16,112.5084
1979-08-15,112.4252
1979-08-14,112.3618
1979-08-13,112.2832
1979-08-10,112.42
1979-08-09,112.3584
1979-08-08,112.2832
1979-08-07,112.2803
1979-08-06,111.9856
1979-08-03,111.8445
1979-08-02,111.872
1979-08-01,111.6488
